Num_Registre,Nom,Responsable,Adreca,Telefon,Email,Barri,Districte_Govern,Desactualitzat,Seccio,Grup,ubicacio_location_lat,ubicacio_location_lng,CODI_ENS,NOM_ENS
221.0,"T.O.C. - TELEFONOS,OCIO Y CULTURA",ANDRÉS BORRÁS MOLLEDO,"AV DE RAMON Y CAJAL, 44 - 1R - A 43004 TARRAGONA",977242424,toc.telefonos.ocio.y.cultura@gmail.com,CENTRE TARRAGONA,Eixample,Sí,Culturals,Altres entitats culturals,41.1160438,1.2456986,4314820002,AJUNTAMENT DE TARRAGONA
222.0,Reial Societat Arqueològica Tarraconense,Joan Vianney Maria Arbeloa Rigau,"CR. Major, núm. 35, 1er. 43003 Tarragona",977233789 - 977239307,informacio@arqueologica.org,PART ALTA,,Sí,Culturals,Promoció i difusió Patrimoni Cultural,41.1179815,1.2574283,4314820002,AJUNTAMENT DE TARRAGONA
224.0,GRUP CULTURAL DEL CARME,FRANCESC  CABALLE,"CR.ASSALT,11 43003 TARRAGONA",977237312,peremartorell@carmelcat.cat,,Centre,Sí,Culturals,Altres entitats culturals,41.1167364,1.2521682,4314820002,AJUNTAMENT DE TARRAGONA
228.0,SOCIETAT CORAL L'ÀNCORA,,"CR.FORTUNY, 23 43001 TARRAGONA",977211148,corlancora@tinet.org,,Centre,Sí,Culturals,Corals,41.1146349,1.250495,4314820002,AJUNTAMENT DE TARRAGONA
230.0,Agrupació de Portadors dels Nanos Vells de Tarragona,Jorge Pérez de la Torre,"C/ Escultor Verderol, núm. 10, Esc. 3, 2n 2a  43002 Tarragona",628250235 - 609383349,nanosvellstgn@gmail.com,TARRAGONA,Llevant,No,Culturals,Seguici popular i tradicions locals,41.1220415,1.2549226,4314820002,AJUNTAMENT DE TARRAGONA
235.0,Ateneu de Tarragona,Jordi Freixa Querol,"C/ de Sant Magí, núm. 4, baixos 43004 Tarragona",977233160 - 607808092,ateneudetarragona@tinet.cat,PART ALTA,Centre,No,Culturals,Altres entitats culturals,41.1129085,1.2504773,4314820002,AJUNTAMENT DE TARRAGONA
248.0,CÍRCULO CULTURAL TAURINO Y ESCUELA DE TAUROMAQUIA,,"Cr. del Lleó, 3, 43004 TARRAGONA",977757120,angelrubio@hotmail.es,,,Sí,Culturals,Altres entitats culturals,41.1105214,1.2491678,4314820002,AJUNTAMENT DE TARRAGONA
256.0,Colla de Diables Voramar del Serrallo i Víbria de Tarragona,Francisco Rodriguez Lorenzo,Moll Pesquer s/n; Espai Entitats El Serrallo  43004 Tarragona,656860536-676556476,info@diablesvoramar.com,SERRALLO,Centre,No,Culturals,Seguici popular i tradicions locals,41.1098715,1.2449306,4314820002,AJUNTAMENT DE TARRAGONA
276.0,Ball de Bastons de Tarragona,Lidia Gil Recasens,"C/ Santes Creus, 7, local 1  43003 Tarragona",697718060,balldebastonstarragona@gmail.com,PART ALTA,Centre,No,Culturals,Seguici popular i tradicions locals,41.1185778,1.2597369,4314820002,AJUNTAMENT DE TARRAGONA
280.0,CASINO DE TARRAGONA,RAUL ANGEL NAVARRO ROLDÁN,"C/ST.ANTONI Mª CLARET,23 43005 TARRAGONA",977236519,casinoculturaltgna@gmail.com,CENTRE TARRAGONA,Eixample,Sí,Culturals,Altres entitats culturals,41.1210512,1.2465554,4314820002,AJUNTAMENT DE TARRAGONA
282.0,Colla Castellera Sant Pere i Sant Pau,Raul de la Fuente Tenor,"C/ A, s/n Sant Pere i Sant Pau) 43007 Tarragona",977200098,presidencia@cspisp.cat,SANT PERE I SANT PAU,Centre,No,Culturals,Colles castelleres i grups de grallers,41.137687692492,1.2536409552948,4314820002,AJUNTAMENT DE TARRAGONA
283.0,FORUM TARRAGONA,FRANCESC XAMMAR,"ENCINA , 15, BAIXOS 4A.  43006 TARRAGONA",977547339,pxam@jesuites.net,FLORESTA (LA),,Sí,Culturals,Altres entitats culturals,41.125531182423,1.2133226505402,4314820002,AJUNTAMENT DE TARRAGONA
284.0,Associació Teatral La Golfa,Eduard Cornadó Musté,"CR RAMBLA VELLA, 22 - 24, 4t 2a 43003 TARRAGONA",,cialagolfa@gmail.com,CENTRE TARRAGONA,Centre,No,Culturals,Grups i Tallers de Teatre,41.1168968,1.2538781,4314820002,AJUNTAMENT DE TARRAGONA
286.0,ASSOCIACIÓ LÚDICA COLLA LA BOTA,Joan García Margol,"C/ SOLER,22, 1R.-B 43001 TARRAGONA",646643371,collalabota@gmail.com,,Centre,Sí,Culturals,Carnaval,41.1136012,1.248436,4314820002,AJUNTAMENT DE TARRAGONA
302.0,ASSOCIACIÓ CULTURAL MOS CANTARS,MARIA CARME MAS MORILLAS,"CR DE FORTUNY, 23 43001 TARRAGONA",696462663,moscantars@tinet.cat,CENTRE TARRAGONA,Centre,No,Culturals,Corals,41.1146349,1.250495,4314820002,AJUNTAMENT DE TARRAGONA
308.0,Mulassa de Tarragona,Enric Garcia Jardí,"Plaça Imperial Tàrraco, núm. 1  43001 Tarragona",664175083 - 626126748,mulatgn@gmail.com,CENTRE TARRAGONA,Eixample,No,Culturals,Seguici popular i tradicions locals,41.1194214,1.2451009,4314820002,AJUNTAMENT DE TARRAGONA
320.0,Sindicat d'Iniciativa i Turisme,Maria Montserrat Tomasa Torrallardona,"RAMBLA VELLA,21, 1ER. 43003 TARRAGONA",977226408,r.simotgn@gmail.com,,Centre,No,Culturals,Altres entitats culturals,41.1161889,1.2555035,4314820002,AJUNTAMENT DE TARRAGONA
370.0,GRUP ESCÈNIC ATENEA,MIQUEL FERNÁNDEZ LARA,CR DE PONS D'ICART - HOTEL D'ENTITATS 43004 TARRAGONA,629235537 - 977227849,grupescenicatenea@hotmail.es,CENTRE TARRAGONA,,Sí,Culturals,Grups i Tallers de Teatre,41.1134702,1.2531168,4314820002,AJUNTAMENT DE TARRAGONA
386.0,GRUP AMICS DEL TEATRE 'JOAN MIRACLE',MIQUEL FERNANDEZ LARA,AV DELS PINS 43130 TARRAGONA,629235537 - 977227849,miferla@hotmail.com,CENTRE TARRAGONA,Nord,Sí,Culturals,Grups i Tallers de Teatre,41.1639943,1.2464053,4314820002,AJUNTAMENT DE TARRAGONA
405.0,Banda Unió Musical de Tarragona,Albert Baiget Francesch,"C/ Pere Martell 1, baixos   43005 Tarragona",977245786,bumt@bumt.cat,,Eixample,No,Culturals,Bandes i orquestes,41.1182581,1.2443249,4314820002,AJUNTAMENT DE TARRAGONA
428.0,ANIMA'T ASSOCIACIÓ CULTURAL,JACOB DALMAU VIDAL,"CR DEL COS DEL BOU,14 - 2ON 2ª 43003 TARRAGONA",646030851,info@animat.cat,PART ALTA,Centre,No,Culturals,Altres entitats culturals,41.1165459,1.2564566999999,4314820002,AJUNTAMENT DE TARRAGONA
453.0,Associació Ara Teatre,Francesca Fortuny López,"Avda. Ramon i Cajal, núm. 59, 8è F 43005 Tarragona",658957078,,TARRAGONA,Centre,No,Culturals,Grups i Tallers de Teatre,41.1163087,1.241412,4314820002,AJUNTAMENT DE TARRAGONA
454.0,ASSOCIACIÓ CULTURAL-FOLCLÓRICA TORRE DEL ORO DE BONAVISTA,Jose Antonio Perez guitierrez,"C/ VINT,57 BIS, 1R.2ª.BONAVISTA 43100 TARRAGONA",679670052,,BONAVISTA,Ponent,No,Culturals,Altres entitats culturals,41.1183105,1.1942128000001,4314820002,AJUNTAMENT DE TARRAGONA
457.0,"ASSOCIACIÓ CULTURAL PLAÇA DE LA FONT, COS DEL BOU I SANT FRUCTUÓS",MONTSERRAT BORONAT PIÑOL,"PLAÇA DE LA FONT,43 BAIXOS 43003 TARRAGONA",977214435,ase@coft.org,PART ALTA,Centre,Sí,Culturals,Altres entitats culturals,41.11668,1.2555251,4314820002,AJUNTAMENT DE TARRAGONA
465.0,ASSOCIACIÓ SETMANA MEDIEVAL DE TARRAGONA,JOSEP M. MARAURI DOLS,"C/ TORRES JORDI,14,ESC.B,6È.4ª 43005 TARRAGONA",658857207,setmanamedievaldetarragona@hotmail.com,,Eixample,Sí,Culturals,Promoció i difusió Patrimoni Cultural,41.1121506,1.2407569,4314820002,AJUNTAMENT DE TARRAGONA
466.0,Òmnium Cultural del Tarragonès,Zacarias Henar Moros,"Rambla Nova, 12, 1er. 2a. 43004 Tarragona",977216638 - 671587183 - 933198050,tarragones@omnium.cat,,Centre,No,Culturals,Promoció i difusió Patrimoni Cultural,41.1137892,1.255651,4314820002,AJUNTAMENT DE TARRAGONA
473.0,Associació Cultural Gregal de Tarragona,Miquel Fernández Lara,"C/ Pere Martell, núm. 33, Esc. 2, 1er. A  43001 Tarragona",661645104,jemar10@hotmail.com,PART ALTA,Centre,No,Culturals,Corals,41.1178416,1.2592618,4314820002,AJUNTAMENT DE TARRAGONA
479.0,ASSOCIACIÓ D'AMICS STAFFORD,Rafael Guinovart Bellmunt,"Plaça de la Font, 1 43003 Tarragona",977296181,tarragonastafford@gmail.com,,Centre,No,Culturals,Altres entitats culturals,41.1174676,1.2542181,4314820002,AJUNTAMENT DE TARRAGONA
489.0,ASSOCIACIÓ LA SALLE DE TARRAGONA,JOAQUIM JULIÀ PANADÈS,"AV.PAÏSOS CATALANS,S/N (C.LA SALLE) 43007 TARRAGONA",977218600,alst@lasalletgn.org,ZONA EDUCACIONAL,Nord,Sí,Culturals,Altres entitats culturals,41.133699492418,1.2454526601883,4314820002,AJUNTAMENT DE TARRAGONA
529.0,ASSOCIACIÓ DE MÚSICS DE TARRAGONA,Xavier Pie Salabert,"Avda. Vidal i Barraquer s/n, (Capsa de Música B1-M1) - 43005 Tarragona",629767713,oam@musicstgn.com,CENTRE TARRAGONA,Eixample,No,Culturals,Altres entitats culturals,41.1161485,1.2402053,4314820002,AJUNTAMENT DE TARRAGONA
545.0,Col.lectiu de teatre necessari Trono Villegas,Juan Rodríguez Negrié,"C/ Misser Sitges, núm. 10, baixos 43003 Tarragona",977222014,info@fitt.cat,PART ALTA,Centre,No,Culturals,Grups i Tallers de Teatre,41.1183148,1.2566288,4314820002,AJUNTAMENT DE TARRAGONA
547.0,ASSOCIACIÓ CULTURAL 'SOCIETAT CATALANA DE TEATRE GRECOLLATI',Jesús Carruesco García,"Avda. de Catalunya, núm. 35, 43002 Tarragona",977299446 - 977559743,jesus.carruesco@urv.cat,,Eixample,No,Culturals,Museus i sales d'Art,41.1529573,1.2116466,4314820002,AJUNTAMENT DE TARRAGONA
550.0,ASSOCIACIÓ AMICS DEL BALL DE SALÓ DE TARRAGONA-TARRACO DANCE,JOSE ESPERANZA MORENO,"Cr. Via Augusta, 43 43003 TARRAGONA",600448460,tarracodance@tinet.cat,PART ALTA,,Sí,Culturals,"Balls (regionals, populars i moderns)",41.1162227,1.26109,4314820002,AJUNTAMENT DE TARRAGONA
591.0,ASSOC. REFLEXO-TERAPIA I CULTURA INTEGRAL TÀRRACO,Mº CARMEN SANCHEZ,"Cr. PONS D'ICART, S/N, HOTEL ENTITATS 43004 TARRAGONA",977757892,natural.lia56@gmail.com,,Centre,Sí,Culturals,Altres entitats culturals,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
594.0,ASSOCIACIÓ D'ARTS ESCÈNICS 'EN OBRAS',AMANDA BLACKBURN,"C/GARRIQUES,39 43008 TARRAGONA",977650610,enobras@hotmail.com,,Llevant,Sí,Culturals,Grups i Tallers de Teatre,41.1365397,1.3512245,4314820002,AJUNTAMENT DE TARRAGONA
596.0,Associació Cultural Sant Fructuós,M. Inmaculada Teixell Navarro,"Edifici Sant Tadeu, A, Baixos -Sant Pere i Sant Pau- 43007 Tarragona",678414602,presidencia@acsantfructuos.cat,SANT PERE I SANT PAU,Nord,No,Culturals,Altres entitats culturals,41.1406134,1.2534087,4314820002,AJUNTAMENT DE TARRAGONA
604.0,CÍRCULO CULTURAL CARTAGENERO DE TARRAGONA 'ICUE',Juan García Sáez,"C/ Higini Angles, 4, 2n. 3a. 43001 Tarragona",977226630,juangarciasaez45@gmail.com,,Eixample,No,Culturals,Altres entitats culturals,41.1172323,1.2456704,4314820002,AJUNTAMENT DE TARRAGONA
614.0,Associació Cultural Sant Roc,Josep Ferrer Vilar,"C/ Cos del Bou, 23, baixos 43003 Tarragona",649947106 - 646413148,festessantroctarragona@gmail.com,,Centre,No,Culturals,Altres entitats culturals,41.1163781,1.256666,4314820002,AJUNTAMENT DE TARRAGONA
627.0,International Police Association IPA - Agrupació Tarragona,,"C/ Josep Pont i Gol, núm. 8 ( Comissaria Guàrdia Urbana) 43005 Tarragona",625784617,ipatarragona@ipatarragona.org,,Eixample,No,Culturals,Altres entitats culturals,41.119649,1.2397775,4314820002,AJUNTAMENT DE TARRAGONA
628.0,FUNDACIÓ PRIVADA TARRAGONA UNIDA,ADOLF QUETCUTI CARCELLER,"AV DE FRANCESC MACIÀ,6 1r 43005 TARRAGONA",977212799,tarragonaunida@apatgn.com,,Eixample,Sí,Culturals,Altres entitats culturals,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
633.0,ASSOCIACIÓ CULTURAL CAPOEIRA TARRAGONA,Vanessa Callejon Texeira,"C/REAL,24 43004 TARRAGONA",649317381 - 977548995,ticoabada@hotmail.com,,Centre,Sí,Culturals,Altres entitats culturals,41.1051057,1.2463911,4314820002,AJUNTAMENT DE TARRAGONA
637.0,NANOOK-EVOLUCIÓ CULTURAL,Unai Reglero,"C/MARE DE DÉU DE LA MERCÈ,2 BAIXOS 43003 TARRAGONA",658959651,caldodecultivomgz@hotmail.com,PART ALTA,Centre,Sí,Culturals,Altres entitats culturals,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
664.0,ASSOCIACIÓ TEATRE 8,BELEN  GALLO GARCÍA,"C/REIAL 33, 1R 3A 43004 TARRAGONA",605896725-605031117,teatre8@hotmail.com,,Centre,Sí,Culturals,Grups i Tallers de Teatre,41.1116935,1.244524,4314820002,AJUNTAMENT DE TARRAGONA
669.0,FORO PONENT TARRAGONA,SALVADOR SERRANO CEPILLO,"C/TRECE,NÚM.40 1R.BONAVISTA 43100 TARRAGONA",977549795,serreras@telefonica.net,BONAVISTA,Ponent,Sí,Culturals,Altres entitats culturals,41.1234997,1.1908726,4314820002,AJUNTAMENT DE TARRAGONA
675.0,ASSOCIACIÓ DE CULTURA RUSSA FEDOR DOSTOIEVSKI,Antonio Rodríguez Copero,"Camí del Llorito, núm. 128 43007 Tarragona",647365793 - 626918712,tarragonadostoievski@gmail.com,COVES LLORITO,Eixample,No,Culturals,Altres entitats culturals,41.1364433,1.2720222,4314820002,AJUNTAMENT DE TARRAGONA
679.0,AMICS DE LA PART ALTA DE TARRAGONA,Isidora Rubio,"PLAÇA DE L'OLI,6 2ON 2ª 43003 TARRAGONA",626751475,secabe7@gmail.com,PART ALTA,Centre,Sí,Culturals,Altres entitats culturals,41.1184256,1.2592924,4314820002,AJUNTAMENT DE TARRAGONA
681.0,COLLA GEGANTERA I FESTERA DOMINIQUES DE TARRAGONA,Jordi Barberà Balada,"C/ de Rovira i Virgili, núm. 16 43002 Tarragona",626464295 - 607267776,gegants@dominiques.cat,,Eixample,No,Culturals,Colles Geganteres,41.1187739,1.2504746,4314820002,AJUNTAMENT DE TARRAGONA
694.0,ASSOCIACIÓ DE TEATRE NASCUTS DE PEU EN TERRA,MARCEL FERRÉ LLAURADÓ,"C/ PERE MARTELL 23, ÀTIC C, 43001 TARRAGONA",977230040 - 669265247,depeuenterra@yahoo.es,,Eixample,Sí,Culturals,Grups i Tallers de Teatre,41.1163396,1.2440236,4314820002,AJUNTAMENT DE TARRAGONA
695.0,ATENEU LLIBERTARI JOSEP ALOMÀ,MARIA MIRÓ FERRÉ,"CR DE MISSER SITGES, 9  43003 TARRAGONA",654762292,ateneualoma@tinet.org,PART ALTA,Centre,Sí,Culturals,Altres entitats culturals,41.1182592,1.2565167,4314820002,AJUNTAMENT DE TARRAGONA
711.0,Associació Micològica de Tarragona,Fernando Segura Miñarro,"Av. de Catalunya, núm. 56, Esc. A, 1r 3a   43002 Tarragona",977246083 - 676524574,secretaria@micotarraco.com,,Eixample,No,Culturals,Altres entitats culturals,41.1529573,1.2116466,4314820002,AJUNTAMENT DE TARRAGONA
712.0,THALEIA GRUP DE RECONSTRUCCIÓ HISTÒRICA,Mercedes Tubilla Martínez,"Avda. Catalunya, 14 7È B 43002 Tarragona",679489082,thaleia@telefonica.net,,Eixample,No,Culturals,Altres entitats culturals,41.119624,1.2528257,4314820002,AJUNTAMENT DE TARRAGONA
713.0,ASSOCIACIÓ PLATAFORMA PER LA LLENGUA - COL.LECTIU L'ESBARZER,Francesc Marco Palau,"AV DE CATALUNYA, 35 (UNIVERSITAT ROVIRA I VIRGILI) 43002 TARRAGONA",654516688,pltarragones@plataforma-llengua.cat,,Eixample,Sí,Culturals,Altres entitats culturals,41.1195195,1.2518029,4314820002,AJUNTAMENT DE TARRAGONA
714.0,Associació de Portants dels Nanos Nous de Tarragona,Julian Ramos Moreno,"C/ Violant d'Hongria, núm. 30 - Esc. 9, 1r 1a  43007 Tarragona",619198638,nanosnoustarragona@hotmail.com,SANT PERE I SANT PAU,Nord,No,Culturals,Seguici popular i tradicions locals,41.1387884,1.2577196,4314820002,AJUNTAMENT DE TARRAGONA
717.0,Associació d'Enginyers Tècnics Industrials i de Grau de Tarragona,Anton Escarré Paris,"Avda. de Roma, núm. 7, 1er. 43005 Tarragona",977251877,asectec@enginyerstarragona.cat,,Eixample,No,Culturals,Altres entitats culturals,41.1181299,1.2391592,4314820002,AJUNTAMENT DE TARRAGONA
727.0,ASOCIACIÓN LATINOAMERICANA MENSAJEROS DE PAZ 'ALAMPA',GUSTAVO ADOLFO RIVERA RUIZ,"BLOC ABET,NÚM.6 PL.3 PORTA 1.LA FLORESTA 43006 TARRAGONA",622627349,asion@live.com,FLORESTA (LA),Ponent,Sí,Culturals,Altres entitats culturals,41.1256412,1.2137526,4314820002,AJUNTAMENT DE TARRAGONA
729.0,TECLA SMIT TEATRE POPULAR,MARIA ISABEL  BITRIA IBARS,"C/FORTUNY,23 43001 TARRAGONA",617822524,teclasmit@gmail.com,,Centre,Sí,Culturals,Altres entitats culturals,41.1146349,1.250495,4314820002,AJUNTAMENT DE TARRAGONA
735.0,COLLA DE DIABLES FOC I GRESCA,Alfonso Guirao Muñoz,"Plaça Garcia Lorca, Esc. 6, 1er. A 43006 Tarragona",606893659 - 696834317,diablesfocigresca@gmail.com,TORREFORTA,Ponent,No,Culturals,Altres entitats culturals,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
737.0,CASA ARGENTINA DE TARRAGONA,GLADYS B. BERTOLEZ VIDALE,"C/MOSSÉN SALVADOR RITORT I FAUS,5 1R 1ª 43002 TARRAGONA",615195458,casaargentinadetarragona@gmail.com,,Eixample,Sí,Culturals,Altres entitats culturals,41.1202497,1.2507456,4314820002,AJUNTAMENT DE TARRAGONA
739.0,Cor The Issel's Singers,M. Aranzazu Astruc Lasterra,"Avda. Vidal i Barraquer, núm. 18, 9è.2a. 43005 Tarragona",600622516,crimbau@gencat.cat,,Centre,Sí,Culturals,Corals,41.1161485,1.2402053,4314820002,AJUNTAMENT DE TARRAGONA
742.0,ASSOCIACIÓ MOÎRÜ: FACILITANDO LA COMUNICACIÓN HUMANA,SILVIMA LOIÁCOMO,"AVGDA PRAT DE LA RIBA ,35 SOBREÀTIC 43001 TARRAGONA",680863077,asociacionmoiru@gmail.com,,Eixample,Sí,Culturals,Altres entitats culturals,41.1177845,1.2461247,4314820002,AJUNTAMENT DE TARRAGONA
747.0,ASSOCIACIÓ COR DE CAMBRA IN CRESCENDO,David Allue Cholvi,"RAMBLA FRANCESC MACIÀ,6 ESC.B 7È 2ª 43005 TARRAGONA",606534031,mfreixes@eurovalua.com,,Eixample,Sí,Culturals,Corals,41.1218008,1.2389787,4314820002,AJUNTAMENT DE TARRAGONA
750.0,ASSOCIACIÓ AU VA! TEATRE,Albert Puñet Blanco,"CM NOU DE LA BUDELLERA, 2B 43007 TARRAGONA",667099361 ? 606982526,auvateatre@gmail.com,,Llevant,Sí,Culturals,Altres entitats culturals,41.143139026856,1.2919626686887,4314820002,AJUNTAMENT DE TARRAGONA
751.0,ASSOCIACIÓ D'ANTICS I AMICS DE L'AGRUPAMENT ESCOLTA I GUIA ALVERNA,CRISTINA SALADIE LOZANO,"AV DE ROMA, 5-B 5è 1a 43005 TARRAGONA",630523371 ? 630760656,anticsiamics@aeigalverna.org,,Eixample,Sí,Culturals,Altres entitats culturals,41.1189098,1.242678,4314820002,AJUNTAMENT DE TARRAGONA
754.0,ASSOCIACIÓ SALVADOR ALLENDE A TARRAGONA,MARIA MAGDALENA GRANDÓN GÁLVEZ,"CR. GOBERNADOR GONZALEZ, 12, ENTRESÒL 1a",,allende.tarragona@gmail.com,,Centre,No,Culturals,Altres entitats culturals,41.1211803,1.2744036,4314820002,AJUNTAMENT DE TARRAGONA
