Num_Registre,Nom,Responsable,Adreca,Telefon,Email,Barri,Districte_Govern,Desactualitzat,Seccio,Grup,ubicacio_location_lat,ubicacio_location_lng,CODI_ENS,NOM_ENS
448.0,ACCIÓ FAMILIAR TARRAGONA,Joan Estil.les Llurba,"C/ ROVIRA I VIRGILI,29 A, 7È.2ª 43002 TARRAGONA",977216951,elpont@tinet.org,,,Sí,Socials,Altres entitats d'ajuda,41.1212674,1.2517155,4314820002,AJUNTAMENT DE TARRAGONA
498.0,ASSOCIACIÓ ANACERH,DOLORES PADILLA FERNÁNDEZ,"PRAT DE LA RIBA, 23-25, ESC. A - 1R - 2A 43001 TARRAGONA",977232838,elpont@tinet.org,,Eixample,No,Socials,,41.1176215,1.2460229000001,4314820002,AJUNTAMENT DE TARRAGONA
518.0,HERMANDAD DE VETERANOS VIUDAS Y HUERFANOS DE LAS FF/AA,Jose Villena Blanco,"RAMBLA VELLA,4 43003 TARRAGONA",977249834,hvtarragona@yahoo.es,,Centre,Sí,Socials,Altres entitats d'ajuda,41.1155923,1.2565252,4314820002,AJUNTAMENT DE TARRAGONA
542.0,El Pont - Suport a les persones amb retard mental,Pere Bronchales Martínez,"CR De Joan Molas i Sabaté, núm. 6-A, baixos 1a. 43007 Tarragona",977236670,elpont@tinet.org,,,No,Socials,Suport a discapacitats,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
544.0,ASSOCIACIÓ MENT I SALUT 'LA MURALLA' TARRAGONA,Àngel Urbina Sánchez,"C/ Sant Miquel, núm. 16, baixos 43004 Tarragona",977227656,info@clubsociallamuralla.com,,Centre,No,Socials,Suport a discapacitats,41.1120552,1.2489168,4314820002,AJUNTAMENT DE TARRAGONA
586.0,ASSOCIACIÓ CATALANA DEFENSA VIDUES/US ORFES I PENSIONISTES,Mª Jose  Loos Maynou,"C/PONS ICART,PARK'LA PEDRERA'H.ENTITATS 6ª P.,D.14 43004 TARRAGONA",977252432,mariajose.loos@wanadoo.es,,Centre,Sí,Socials,Altres entitats d'ajuda,41.1051057,1.2463911,4314820002,AJUNTAMENT DE TARRAGONA
605.0,ACCIÓ SOLIDÀRIA IGMAN - DELEGACIÓ A TARRAGONA,Judit  Aixalà Nadal,"C/ SANTIYAN,2, 3R.1ª 43004 TARRAGONA",636976150,igman@igman.cat,,Centre,Sí,Socials,Altres entitats d'ajuda,41.111177,1.2505063,4314820002,AJUNTAMENT DE TARRAGONA
617.0,Padres Rogacionistas del Corazón de Jesús -  Amics del Loreto,Mario  Buonanno,"Santuari del Loreto, s/n 43007 Tarragona",977231111 - 977231681,padresro@tinet.org,,Llevant,No,Socials,Altres entitats d'ajuda,41.1354421,1.2720393,4314820002,AJUNTAMENT DE TARRAGONA
639.0,"MARE DE DÉU DE LA LLAR. ASSOCIACIÓ PER LA FAMÍLIA,L'EDUCACIÓ,LA CULT.I L'HABITATGE",Josep Moreno Espinosa,"C/SEGRIÀ,8-URB.LA MORA 43008 TARRAGONA",977652959,j.moreno@terra.es,MORA (LA),Llevant,Sí,Socials,Altres entitats d'ajuda,41.1371874,1.3472497,4314820002,AJUNTAMENT DE TARRAGONA
645.0,FUNDACIÓ PRIVADA ONADA,Josep Gomis Martí,,,onada@onada.org,RIU CLAR,,No,Socials,Suport a discapacitats,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
666.0,COORDINADORA PER LA INSERCIÓ SOCIO-LABORAL ANEM PER FEINA,Pedro Moreno Abellan,"CR DE PONS D'ICART, S/N - H. ENT. LOC -8 43004 TARRAGONA",977224432 - 934433040,anemperfeina-tarragona@pangea.org,,Centre,Sí,Socials,Pobresa i risc d'exclusió,41.1051057,1.2463911,4314820002,AJUNTAMENT DE TARRAGONA
678.0,HOSPITALITAT DE LA MARE DE DÉU DE LOURDES DE TGNA,Miquel Domènech Mestre,"C/ Coques , 1C , 2n 43003 Tarragona",977237735-666171679,hospitalitat.lourdes@arqtgn.cat,,Centre,No,Socials,Altres entitats d'ajuda,41.118677,1.2585558,4314820002,AJUNTAMENT DE TARRAGONA
680.0,ASS. PER LA MEDIACIÓ INTERCULTURAL I SOCIAL AMB IMMIGRANTS (AMISI),Joaquin Vergés Cabanzón,"C/RIU LLOBREGAT,NÚM.4 ESC.10 1R 1ª 43006 TARRAGONA",626967036,amisi@amisi.org,,Ponent,Sí,Socials,Altres entitats d'ajuda,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
690.0,FUNDACIÓ ESTELA DE PROTECCIÓ ALS DISMINUÏTS PSÍQUICS,Josepa Zamora Barceló,"CR Joan Maragall, núm. 1. 43003 Tarragona.",977259928,xarxa@xarxatecla.cat,CENTRE TARRAGONA,Centre,No,Socials,Suport a discapacitats,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
691.0,ASSOCIACIÓ CONTRA LA VIOLÈNCIA FAMILIAR AVIFA,Lorenza Carruana Díaz,"RAMBLA NOVA,33 4RT 2ª 43003 TARRAGONA",638447583,avifatarragona@gmail.com,,Centre,Sí,Socials,Altres entitats d'ajuda,41.1148556,1.2549083,4314820002,AJUNTAMENT DE TARRAGONA
702.0,LA MAR BLAVA - FUNDACIÓ PRIVADA,Magdalena Carnicé Cabestany,CARRER PERAFORT 1 43006 TARRAGONA,977541363-977555300,marblava@tinet.org,,Ponent,No,Socials,Suport a discapacitats,41.1238731,1.2135829,4314820002,AJUNTAMENT DE TARRAGONA
709.0,FEDERACIÓ D'ENTITATS COL.LABORADORES DEL MINUSVÀLID DE TGNA (ECOM),JAUME MARÍ PAMIES,MUNTANYA DE SANT PERE S/N (as.prov.de paràlisi cerebral) 43007 TARRAGONA,977217604,tgnparticipacio@ecom.cat,MONT SANT PERE SACELADES,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
716.0,ASSOCIACIÓ DE PERSONES SORDES DE TARRAGONA I COMARQUES,JUDITH CIURANA CIURANA,CR DE PONÇ D'ICART - HOTEL D'ENTITATS 43004 TARRAGONA,977250592,aasotarcotarragona@gmail.com,,Centre,Sí,Socials,Altres entitats d'ajuda,41.113242,1.252919,4314820002,AJUNTAMENT DE TARRAGONA
730.0,ASSOCIACIÓ COMUNITÀRIA DE SALUT SEXUAL DEL CAMP DE TARRAGONA (ASSEXORA'TGN),Lluis Romero Puigdengoles,"PL. IMPERIAL TARRACO, 1 43005 TARRAGONA",665640435,sstarragona@gmail.com,,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1192872,1.2462302,4314820002,AJUNTAMENT DE TARRAGONA
736.0,ASSOCIACIÓ TARRACO X LA VIDA,Carmen  Cañizares Redondo,"PLAÇA PONENT,7 1R C 43001 TARRAGONA",977223210,tarracoxlavida@tinet.org,,Centre,Sí,Socials,Altres entitats d'ajuda,41.1146758,1.2471273,4314820002,AJUNTAMENT DE TARRAGONA
741.0,FEDERACIÓ D'ASSOCIACIONS DISCAPACITATS FÍSICS MESTRAL-COCEMFE,Emila Altarriba Alberch,"C/ Francesc Bastos, núm. 19 (Casa del Mar) 43005 TARRAGONA",977327093,secretaria@mestralonline.org,,,No,Socials,Altres entitats d'ajuda,41.1138717,1.2415992,4314820002,AJUNTAMENT DE TARRAGONA
757.0,FUNDACIÓ PRIVADA EN XARXA,Jesús Sesé Monclús,C/PONS D'ICART S/N (HOTEL D'ENTITATS) 43004 TARRAGONA,977226923,joan@enxarxa.org,,Centre,No,Socials,Altres entitats d'ajuda,41.1134539,1.2531104,4314820002,AJUNTAMENT DE TARRAGONA
761.0,ASSOCIACIÓ MORIAH,José Antonio Pardo Sanz,"C/LLUÍS BONET I AMIGÓ,1 ESC.A 1R 2ª 43006 TARRAGONA",977846657,ongmoriah@hotmail.com,,Ponent,Sí,Socials,Altres entitats d'ajuda,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
766.0,ASSOCIACIÓ SENEGALESA DE TARRAGONA,Mor Talla Diao,PARCELES IBORRA S/N 43007 TARRAGONA,672558199,senegal_tarragona@yahoo.es,ARRABASSADA I SAVINOSA,,Sí,Socials,Altres entitats d'ajuda,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
767.0,ASSOCIACIÓ PARES I MARES MALTRACTATS,Silvina Mònica Sargiotto de Yavicoli,"CR. PERE MARTELL, 24 6è - A 43001 TARRAGONA",977591024,laestancia-tgn@hotmail.com,SANT PERE I SANT PAU,Eixample,No,Socials,Altres entitats d'ajuda,41.1162472,1.2443561,4314820002,AJUNTAMENT DE TARRAGONA
803.0,ASSOCIACIÓ CATALANA DE PADRES SEPARADOS DE LA APFS,Juan Martos Perea,"CR DE PONÇ D'ICART, S/N - HOTEL D'ENTITATS 43004 TARRAGONA",689411324 - 932640655,info@apfscat.org,CENTRE TARRAGONA,Centre,Sí,Socials,Altres entitats d'ajuda,41.113242,1.252919,4314820002,AJUNTAMENT DE TARRAGONA
817.0,ASOCIACIÓN DE POLICIAS MOTORISTAS ÁNGELES GUARDIANES-TARRAGONA,Juan Manuel Navarro García,"Cr. RIU BESÒS, 5,B 43006 TARRAGONA",653915449,tarragona@angelesguardianesapm.es,TORREFORTA,Ponent,Sí,Socials,Altres entitats d'ajuda,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
818.0,ASSOCIACIÓ EDUCA43,Joan Torralba García,"CR DE PERE MARTELL, 20 - 4t - 1a 43001 TARRAGONA",977243829,educa43@gmail.com,CENTRE TARRAGONA,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1163929,1.2445153,4314820002,AJUNTAMENT DE TARRAGONA
821.0,ASSOCIACIÓ RODES,Casilda Martín Garrocho,"Cr. FRANCOLÍ, 54 BAIXOS 43006 TARRAGONA",977556031,bustia@associaciorodes.org,TORREFORTA,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
823.0,ASSOCIACIÓ TARRAGONA SENSE BARRERES,Jordi Pallarès i Vidal,"Cr. PERE MARTELL, 47, 3r 2a 43005 TARRAGONA",,associaciotsb@gmail.com,CENTRE TARRAGONA,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1132469,1.2431219,4314820002,AJUNTAMENT DE TARRAGONA
835.0,ASOCIACIÓN SIMIENTE DE FÉ,Jaime Ruiz Cuello,"Bl. CUBA, ESC. C, 8è3a 43007 TARRAGONA",648607310,simientedefe@yahoo.es,SANT PERE I SANT PAU,,Sí,Socials,Altres entitats d'ajuda,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
837.0,Associació de Teràpia i activitats assistides amb animals '4 potes',Montserrat Carrión Pedrol,"Cr. Eivissa, núm. 1 BIS, 2n 43005 Tarragona",630027411 - 653930205,terapia4potes@gmail.com,CENTRE TARRAGONA,Eixample,No,Socials,Altres entitats d'ajuda,41.1141279,1.2436784,4314820002,AJUNTAMENT DE TARRAGONA
844.0,"ECAS, ENTITATS CATALANES D'ACCIÓ SOCIAL",VIVIAN CANO VILA,"Cr. BARÓ DE LES IV TORRES, 22, BAIXOS-A 43002 TARRAGONA",608883126,ecas-tarragona@acciosocial.org,CENTRE TARRAGONA,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1196102,1.2498268,4314820002,AJUNTAMENT DE TARRAGONA
852.0,ASSOCIACIÓ TARRACO SALUT,ELISABET PEDRET GUZMAN,"Cr. DOCTOR MALLAFRÉ I GUASCH, 4 43007 TARRAGONA",977295800(1025)/633568399,tarracosalut@gmail.com,CENTRE TARRAGONA,Eixample,No,Socials,Altres entitats d'ajuda,41.1237051,1.2388943,4314820002,AJUNTAMENT DE TARRAGONA
866.0,ASSOCIACIÓ PER A LA FORMACIÓ I SERVEIS SOCIALS FISS,MARIA CINTA PASCUAL MONTAÑÉS,"Av. ESTANISLAU FIGUERAS, 17 ? ENTRESÒL 43002 TARRAGONA",977252727,esanmartin@perfectgroup.es,CENTRE TARRAGONA,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1180747,1.2508633,4314820002,AJUNTAMENT DE TARRAGONA
875.0,FUNDACIÓ PRIVADA ECOM,Antonio Guillén Martínez,"PLAÇA IMPERIAL TARRACO, 1 , 1r PIS - PORTA 6 43005 TARRAGONA",977228584,siltarragona@ecom.cat,CENTRE TARRAGONA,Eixample,No,Socials,Suport a discapacitats,41.118655,1.2454375,4314820002,AJUNTAMENT DE TARRAGONA
884.0,"ASSOCIACIÓ DHIDES, DONES I HOMES PER LA IGUALTAT I EL DESENVOLUPAMENT",ROSA MARIA CASAS VILLODRE,"PASSATGE DEL SOL, 1 - 1r 2a 43003 TARRAGONA",685151013,associaciodhides@gmail.com,PART ALTA,Llevant,Sí,Socials,Altres entitats d'ajuda,41.1155006,1.2599225,4314820002,AJUNTAMENT DE TARRAGONA
888.0,FUNDACIÓ GRESOL ? PROJECTE HOME,Concepció Solé Pes,"Avda. Ramón i Cajal, 68, 1r pis 43005 Tarragona",977216383 -  657370737,info@projectehome.org,,Centre,No,Socials,Altres entitats d'ajuda,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
889.0,"FORMACIÓ I TREBALL, FUNDACIÓ PRIVADA",Jordi Alberich Llaveria,"C/APODACA, 12, 43004 (TARRAGONA)",977214645,treball@formacioitreball.org,,Nord,No,Socials,Pobresa i risc d'exclusió,41.1635264,1.2429552999999,4314820002,AJUNTAMENT DE TARRAGONA
891.0,ASSOCIACIÓ SOCIEDUCATIVA JOVENTUT I VIDA,Juan José Jimenez Muñoz,"C/24, núm. 16 baixos 43100 TARRAGONA",977333250,joventutivida@hotmail.com,,Eixample,No,Socials,Pobresa i risc d'exclusió,41.1201544,1.1917104,4314820002,AJUNTAMENT DE TARRAGONA
893.0,Associació Quilòmetre Zero,Montse Garcia Biosca,"Via de l'Imperi, 11",616496129,associacio@quilometrezero.cat,,Eixample,No,Socials,Pobresa i risc d'exclusió,41.1180167,1.2537466,4314820002,AJUNTAMENT DE TARRAGONA
897.0,ASSOCIACIÓ HUMANITÀRIA I SOCIAL UNDEBEL,ANTONIO BUÑALES GABARRI,"C/ TRINQUET VELL, 43003 TARRAGONA",640210296,joelgarcia@hotmail.es,,Centre,Sí,Socials,Altres entitats d'ajuda,41.1168994,1.2566129,4314820002,AJUNTAMENT DE TARRAGONA
901.0,ASSOCACIÓ BENÈFICA CALÍ DE TORREFORTA,JOSÉ BERMUDEZ CORTÉS,"C/ MONTBLANC, 26  TARRAGONA",657341129,davidcatedral@hotmail.com,,Ponent,Sí,Socials,Altres entitats d'ajuda,41.1175708,1.2179872,4314820002,AJUNTAMENT DE TARRAGONA
913.0,ASS. PROMOTORA DE LA FUNDACIÓN DE AYUDA A NIÑOS Y JOVENES DE ALTAS CAPACIDADES - FANJA,MAXIMILIANO HOSP HERÁNDEZ,"Cr. Governador González, 12, Entresòl, 1a 43001 TARRAGONA",636967480,tarragona@fanjac.org,,Centre,Sí,Socials,Altres entitats d'ajuda,41.1156641,1.2499954,4314820002,AJUNTAMENT DE TARRAGONA
914.0,ASSOCIACIÓ ARTÍSTICA DE CECS I DEFICIENTS VISUALS DE CATALUNYA,Juany  Fuentes Trujillo,"Rambla Vella, 10 43003 TARRAGONA",977250563-977250955,jftr@once.es,CENTRE TARRAGONA,Centre,Sí,Socials,Suport a discapacitats,41.1159328,1.2558055,4314820002,AJUNTAMENT DE TARRAGONA
933.0,Associació per la reeducació comunitària,IRENE PONS EZQUERRA,"Cr. Pons d'Icart, s/n, Edifici La Pedrera, Planta 6 43004 TARRAGONA",658883859 - 615765637,a.r.c.@telefonica.net,CENTRE TARRAGONA,Centre,No,Socials,Altres entitats d'ajuda,41.1134539,1.2531104,4314820002,AJUNTAMENT DE TARRAGONA
941.0,ASSOCIACIÓ AYUDANOS A AYUDAR,Sara Gonçalves Codina,"Bl. San matias, Esc. B, Pl. 5, Pta. 4 43007 TARRAGONA",676323576,pilarmoitagarcia@live.com,SANT PERE I SANT PAU,Nord,No,Socials,Pobresa i risc d'exclusió,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
986.0,Fundació Obra Pia Montserrat,,"Pla de Palau,2 43003 TARRAGONA",977233412,obrapiamontserrat@arqtgn.cat,,Centre,No,Socials,Pobresa i risc d'exclusió,41.1197908,1.2574967,4314820002,AJUNTAMENT DE TARRAGONA
991.0,ASSOCIACIÓ SOLIDARITAT ACTIVA,Manuel Francisco Crespo Palau,"Avgda. Ramon y Cajal, 25, 6è 1ª 43005 TARRAGONA",606430916,solidaritat@tinet.org,,Eixample,No,Socials,Pobresa i risc d'exclusió,41.1161139,1.2415069,4314820002,AJUNTAMENT DE TARRAGONA
1008.0,Asociación Minusvalidos Físicos y Sensoriales para la integración laboral Autónoma (AMPLA),Francesc Martínez Medina,"C/ Higinai Anglès, núm. 2, 4art. 6à. 43001 Tarragona",644333857,cophadiss@gmail.com,CENTRE TARRAGONA,Eixample,No,Socials,Suport a discapacitats,41.1176053,1.2451432,4314820002,AJUNTAMENT DE TARRAGONA
1033.0,FUNDACIÓ PRIVADA LA MUNTANYETA,Francesc Tarragona Baró,"c/Joan Maragall, 1, 43003",977217604,fundacio.muntanyeta@appctarragona.org,BALCO DE TARRAGONA,Centre,No,Socials,Suport a discapacitats,41.1158172,1.2556747,4314820002,AJUNTAMENT DE TARRAGONA
1038.0,Associació Plataforma d'Afectats per la Hipoteca de Tarragona,Stela López Fernández,"Plaça Imperial Tàrraco, num. 1, planta 3  43005 Tarragona",608413072,tarragonapah0@gmail.com,,Centre,No,Socials,Altres entitats d'ajuda,41.11939,1.24622,4314820002,AJUNTAMENT DE TARRAGONA
1041.0,TODOS EN AZUL,Juan José Caravaca Redondo,"C/ Falset, núm. 23, 43006 Tarragona",651909075,todosenazul@gmail.com,,,No,Socials,Suport a discapacitats,41.120839,1.218259,4314820002,AJUNTAMENT DE TARRAGONA
1048.0,Associació Sociocultural Porta a l'Esperança,Loida Vernet Jerez,"C/ Monestir de Poblet, 7, 43002",626052334 - 678849697,aspuertaalaesperanza@gmail.com,,,No,Socials,Pobresa i risc d'exclusió,41.1203939,1.2537013,4314820002,AJUNTAMENT DE TARRAGONA
1069.0,Associació de Famílies Víctimes d'Abusos Sexuals Infantils a Tarragona (Afasit),Míriam Arenas Torres,"C/ Ramon i Cajal, núm. 46, Esc. A, 1er. 1a. 43005 Tarragona",676081499,info.afasit@gmail.com,,,No,Socials,Altres entitats d'ajuda,41.119649,1.2397775,4314820002,AJUNTAMENT DE TARRAGONA
1080.0,Fundación Internacional Maria Luisa de Moreno,Jairo Mauricio Orozco Velasco,"C/ 25, núm. 10, 1r 2a (Bonavista)   43100 Tarragona",695033070 - 666932528,coordinacion.es@fundacionmarialuisa.org,,,No,Socials,Pobresa i risc d'exclusió,41.1201544,1.1917104,4314820002,AJUNTAMENT DE TARRAGONA
1084.0,Associació Colla de la Geganta Frida de Tarragona (+qfesta),Romà Solé Blanco,"Ptge. del Sol 4, 3r 2a   43002 Tarragona",699808183-679818010,gegantafrida@gmail.com,MIRACLE (EL),Llevant,No,Socials,Suport a discapacitats,41.1155477,1.2603803,4314820002,AJUNTAMENT DE TARRAGONA
1086.0,Associació Logos Projectes Socials,David Domènech Vallvé,"C/ Nou de Santa Tecla, 13, Baixos   43004 Tarragona",,,,,No,Socials,Pobresa i risc d'exclusió,41.111624,1.2478185,4314820002,AJUNTAMENT DE TARRAGONA
1119.0,ASSOCIACIÓ SENSE BARRERES-ASSSOCIACIÓ PER A PERSONES AMB HABILITATS DIFERENTS,MANUEL MORENO GÓMEZ,"AV RAMON Y CAJAL, 35, B, 5È 2A 43005",634718174,sensebarrerescat@gmail.com,CENTRE TARRAGONA,Centre,No,Socials,Suport a discapacitats,41.1161139,1.2415069,4314820002,AJUNTAMENT DE TARRAGONA
1130.0,FUNDACIÓ PRIVADA GENTIS,Rosa Maria Cardona Tomas,"Cr. Sant Francesc, 8, 43003 tarragona",977096930,ccee@gentis.org,,,No,Socials,Pobresa i risc d'exclusió,41.1165983,1.2535428,4314820002,AJUNTAMENT DE TARRAGONA
