Num_Registre,Nom,Responsable,Adreca,Telefon,Email,Barri,Districte_Govern,Desactualitzat,Seccio,Grup,ubicacio_location_lat,ubicacio_location_lng,CODI_ENS,NOM_ENS
489.0,ASSOCIACIÓ LA SALLE DE TARRAGONA,JOAQUIM JULIÀ PANADÈS,"AV.PAÏSOS CATALANS,S/N (C.LA SALLE) 43007 TARRAGONA",977218600,alst@lasalletgn.org,ZONA EDUCACIONAL,Nord,Sí,Culturals,Altres entitats culturals,41.133699492418,1.2454526601883,4314820002,AJUNTAMENT DE TARRAGONA
519.0,Associació de Taekwondo La Salle de Tarragona,Pedro Latorre López,"Ctra. Valls, Zona Educacional (Col·legi La Salle)  43007 Tarragona",977218600,pedrolatorretaekwondo@gmail.com,SANT PERE I SANT PAU,Nord,Sí,Esportives,Entitats esportives,41.1336515,1.2450653,4314820002,AJUNTAMENT DE TARRAGONA
539.0,AMPA Col·legi La Salle de Tarragona,Eva Pocurull Aixalà,"Av. dels Països Catalans, s/n  43007 Tarragona",977212424 - 977218600,info@ampalasalletarragona.org,ZONA EDUCACIONAL,Nord,Sí,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1324295,1.2459517,4314820002,AJUNTAMENT DE TARRAGONA
644.0,CLUB ESPORTIU KALOS-TARRAGONA,Ignacio Madariaga Roig,"C/ Pi i Maragall, 32, 3R 2A 43007 TARRAGONA",655138951.,kalos@tinet.org,,Eixample,No,Esportives,Clubs Esportius,41.1315637,1.2469548,4314820002,AJUNTAMENT DE TARRAGONA
829.0,FUTBOLPAX TARRAGONA CLUB,Juan Jesús González Marcos,"AV Josep Gramunt i Subiela, 55-57 43007 Tarragona",625010807 ? 691756411,admin@futbolpax.es,CENTRE TARRAGONA,Eixample,No,Esportives,Clubs Esportius,41.1254682,1.2485045,4314820002,AJUNTAMENT DE TARRAGONA
956.0,ASSOCIACIÓ TYMPANUM,JUAN ALEJANDRO PORTERO MENDOZA,"Parcel·les Roda, 10 (Torreforta) 43007 TARRAGONA",625551192,tympanum.percu@gmail.com,CENTRE TARRAGONA,Eixample,No,Culturals,Bandes i orquestes,41.1259911,1.239602,4314820002,AJUNTAMENT DE TARRAGONA
960.0,ASSOCIACIÓ JUVENIL ATRÉVETE,Melania Zarco Castell,"Camí de la Muntanya de Sant Pere, 3 43007 TARRAGONA",977139230-639857482,ajatrevete@gmail.com,,Eixample,No,Comunitàries / Cíviques,Entitats Juvenils,41.1261962,1.2391454999999,4314820002,AJUNTAMENT DE TARRAGONA
961.0,ASSOCIACIÓ CULTURAL UNIVERSITÀRIA DE LA TUNA D'INGENYERIA TÈCNICA..,Jesus Mª Rodríguez González,"Av. Països Catalans, 26 43007 TARRAGONA",678532371,gerardramirezllagostera@gmail.com,SANT PERE I SANT PAU,Nord,No,Culturals,Bandes i orquestes,41.1322887,1.2452032,4314820002,AJUNTAMENT DE TARRAGONA
993.0,ASSOCIACIÓ DE VEïNS PARC FRANCOLÍ,Jordi Miguel Cano,"C/Jaume Vidal i Alcover, 1, 5è-6ena 43005 TARRAGONA",637400584,veinsparcfrancoli@gmail.com,,Eixample,No,Comunitàries / Cíviques,Associacions de Veïns,41.1267362,1.2345058,4314820002,AJUNTAMENT DE TARRAGONA
14.0,Associació Provincial Paràlisi Cerebral,Rosa Maria Rizo Solanes,"Muntanyeta de Sant Pere, s/n  43007 Tarragona",977217604,appc@apptarragona.org,MONT SANT PERE SACELADES,Nord,No,"Estudis, Formació i Recerca",Centres D'educació especial,41.1264888,1.2402501,4314820002,AJUNTAMENT DE TARRAGONA
1034.0,ASSOCIACIÓ FEM BARRI,Silvia Miquel Muñoz,"C/  RAMON COMAS I MADUEL 7 , 4rt 2ª,  43007  TARRAGONA",650707608 - 630274315,avfembarri@gmail.com,SANT PERE I SANT PAU,Nord,No,Culturals,Altres entitats culturals,41.1309251,1.2453692,4314820002,AJUNTAMENT DE TARRAGONA
1039.0,ASSOCIACIÓ PEÑA ATLÉTICOS TARRAGONA,Jose Luis Gómez Montoya,"Avda. Països Catalans, núm. 27, local 1 43007 Tarragona",650200584 - 609771286,atleticostarragona@gmail.com,,,No,Esportives,Entitats esportives,41.1324295,1.2459517,4314820002,AJUNTAMENT DE TARRAGONA
1078.0,Associacio SocioCultural La Muga,Armand Medina Bover,"C/ Pi i Maragall, núm. 12, 2n. 4a. 43007 Tarragona",633155017,hola@lamuga.org,,,No,Culturals,Altres entitats culturals,41.128363,1.2446402,4314820002,AJUNTAMENT DE TARRAGONA
1083.0,Fundació La Nineta dels Ulls,M. Carmen Ferré Julià,"C/ Joaquim Icart i Leonila, núm. 10, planta 3, porta 1 43007 Tarragona",686655614-675420736,info@fundaciolaninetadelsulls.org,SANT PERE I SANT PAU,,No,Assistencials,Suport a malalties,41.1282416,1.2432206,4314820002,AJUNTAMENT DE TARRAGONA
1085.0,"Heroïnes Anònimes, Associació de Suport i Empoderament a Dones - Delegació a Tarragona",Mariona Esteve Olomí,"C/ Pi i Maragall, 12, 3r 3a",637471498,heroinesanonimes@gmail.com,ZONA EDUCACIONAL,Nord,No,Comunitàries / Cíviques,Dones,41.1291598,1.2444522,4314820002,AJUNTAMENT DE TARRAGONA
