Num_Registre,Nom,Responsable,Adreca,Telefon,Email,Barri,Districte_Govern,Desactualitzat,Seccio,Grup,ubicacio_location_lat,ubicacio_location_lng,CODI_ENS,NOM_ENS
482.0,Fundació per la Pau (FundiPau),Sergi Serrano Lera,"Camí de la Cuixa, 20-22   43007 Tarragona",,info@fundipau.org,,Llevant,No,Cooperació / interacció,Cooperació i Drets Humans,41.1193261,1.2630332,4314820002,AJUNTAMENT DE TARRAGONA
515.0,Consell Esportiu del Tarragonès,Estefania Serrano Agudo,"C/De les Coques, núm. 3 43003 Tarragona",977249484,info@cetarragones.cat,PART ALTA,Centre,No,Esportives,Entitats esportives,41.1190981,1.2586204,4314820002,AJUNTAMENT DE TARRAGONA
535.0,AMPA Col·legi Sant Pau Apòstol,Jorge Bargalló,"Pg. de Torroja, 1  43007 Tarragona",977224314,ampa@colsantpau.com,,Eixample,Sí,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1225174,1.2632474,4314820002,AJUNTAMENT DE TARRAGONA
550.0,ASSOCIACIÓ AMICS DEL BALL DE SALÓ DE TARRAGONA-TARRACO DANCE,JOSE ESPERANZA MORENO,"Cr. Via Augusta, 43 43003 TARRAGONA",600448460,tarracodance@tinet.cat,PART ALTA,,Sí,Culturals,"Balls (regionals, populars i moderns)",41.1162227,1.26109,4314820002,AJUNTAMENT DE TARRAGONA
568.0,ASS. DE GENT GRAN MARE DE DEU DE LA MERCÈ,Emili Lázaro Vidal,"PASSEIG ST.ANTONI, 100 43003 TARRAGONA",977239400,aggmerce@tinet.cat,PART ALTA,Llevant,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1169666,1.2595504999999,4314820002,AJUNTAMENT DE TARRAGONA
569.0,ASSOCIACIÓ LA CUCULMECA - TARRAGONA,MARIA ROIG SANAHUJA,"CM ERMITA DE LA SALUT, IV - 8 43007 TARRAGONA",977290940,lacuculmeca@tinet.org,,Llevant,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.1240745,1.2680184,4314820002,AJUNTAMENT DE TARRAGONA
578.0,LLIGA REUMATOLÒGICA CATALANA - DELG.TARRAGONA,ESTHER GUERRERO SORRIBAS,"Cr. PORTELLA,NÚM.9 BAIXOS 43003 TARRAGONA",977225965,tarragona@lligareumatologica.org,PART ALTA,,Sí,Assistencials,Suport a malalties,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
622.0,CLUB ESPORTIU TORTUGA TOT TERRENY,CARLOS GOMEZ SANCHEZ,"C/ ERMITA DE LA SALUT,5 43007 TARRAGONA",977228256,club@tortugatt.com,,Llevant,Sí,Esportives,Clubs Esportius,41.1240745,1.2680184,4314820002,AJUNTAMENT DE TARRAGONA
634.0,Fundación Internacional Solidaridad Compañia de Maria (FISC) Tarragona,Santiago Plo Segura,"CR de l'Arc de Sant Llorenç, núm. 2 43003 Tarragona",977232619,titularitat@lestonnactarragona.org,PART ALTA,Centre,No,Cooperació / interacció,Cooperació i Drets Humans,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
637.0,NANOOK-EVOLUCIÓ CULTURAL,Unai Reglero,"C/MARE DE DÉU DE LA MERCÈ,2 BAIXOS 43003 TARRAGONA",658959651,caldodecultivomgz@hotmail.com,PART ALTA,Centre,Sí,Culturals,Altres entitats culturals,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
660.0,FEDERACIÓ CATALANA DE VOLUNTARIAT SOCIAL,Jordi Balot Toldrà,"C/ De de les Coques, núm. 1, despatx 6 (Casa dels Concilis)  43003 Tarragona",877 05 06 13,tarragona@voluntaris.cat,,Centre,No,Cooperació / interacció,Voluntariat,41.1188793,1.2585433,4314820002,AJUNTAMENT DE TARRAGONA
663.0,CLUB ALPLÍ K2,JOAN BOU MAQUEDA,"Cr. AUGUST, 23  43003 TARRAGONA",977238630,info@clubalpik2.org,CENTRE TARRAGONA,Centre,Sí,Esportives,Grups excursionistes i d'aventura,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
677.0,ASssociació veïnal Vall de l'Arrabassada i músics,Josep Mª Bertrán Vidiella,C/ d'Internet s/n (recinte CAP Santa Tecla-Llevant) 43007 Tarragona,650451269,arrabassada.musics@gmail.com,VALL DE L'ARRABASSADA (LA),Llevant,No,Comunitàries / Cíviques,Associacions de Veïns,41.12195,1.2671245,4314820002,AJUNTAMENT DE TARRAGONA
678.0,HOSPITALITAT DE LA MARE DE DÉU DE LOURDES DE TGNA,Miquel Domènech Mestre,"C/ Coques , 1C , 2n 43003 Tarragona",977237735-666171679,hospitalitat.lourdes@arqtgn.cat,,Centre,No,Socials,Altres entitats d'ajuda,41.118677,1.2585558,4314820002,AJUNTAMENT DE TARRAGONA
679.0,AMICS DE LA PART ALTA DE TARRAGONA,Isidora Rubio,"PLAÇA DE L'OLI,6 2ON 2ª 43003 TARRAGONA",626751475,secabe7@gmail.com,PART ALTA,Centre,Sí,Culturals,Altres entitats culturals,41.1184256,1.2592924,4314820002,AJUNTAMENT DE TARRAGONA
690.0,FUNDACIÓ ESTELA DE PROTECCIÓ ALS DISMINUÏTS PSÍQUICS,Josepa Zamora Barceló,"CR Joan Maragall, núm. 1. 43003 Tarragona.",977259928,xarxa@xarxatecla.cat,CENTRE TARRAGONA,Centre,No,Socials,Suport a discapacitats,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
706.0,ASSOCIACIÓ CATALANA D'AFECTATS/DES DE FIBROMIÀLGIA I  ALTRES SÍNDROMES DE SENSIBILITZACIÓ CENTRAL,Roser Marquès,CR DE PUIG D'EN PALLARS 43003 TARRAGONA,696946158 - 638235128,tarragona@fibromialgia.cat,,,No,Assistencials,Suport a malalties,41.1194288,1.2599149,4314820002,AJUNTAMENT DE TARRAGONA
715.0,AV Casc Antic i Voltants,,"Portal del Carro, núm. 5, 2n. 2a. 43003 Tarragona",,,PART ALTA,,No,Comunitàries / Cíviques,Associacions de Veïns,41.1197359,1.2597787,4314820002,AJUNTAMENT DE TARRAGONA
740.0,Col.legi Oficial de Pedagogia de Catalunya,Mª Teresa Gámez Pérez,"CR Compte de Rius, 2-8, planta baixa- 2a alçada 43003 Tarragona",932177799,copec.tarragona@pedagogs.cat,CENTRE TARRAGONA,,No,"Econòmiques, Ocupacionals i Sindicals",Col·legis Professionals,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
754.0,ASSOCIACIÓ SALVADOR ALLENDE A TARRAGONA,MARIA MAGDALENA GRANDÓN GÁLVEZ,"CR. GOBERNADOR GONZALEZ, 12, ENTRESÒL 1a",,allende.tarragona@gmail.com,,Centre,No,Culturals,Altres entitats culturals,41.1211803,1.2744036,4314820002,AJUNTAMENT DE TARRAGONA
786.0,DOWN TARRAGONA,Martí Solà Sugrañes,"Via Augusta, núm. 101, 2n 43003 Tarragona",695177109 - 609375754,tresoreria@downtarragona.org,BONAVISTA,,No,Assistencials,Suport a malalties,41.1166443,1.2622154,4314820002,AJUNTAMENT DE TARRAGONA
788.0,Associació de propietaris i veïns de la Urb. Llevantina i Bon Sol de Tarragona,Òscar Ribé Anguera,"C/ Llevantina, núm. 14   43007 Tarragona",670031486,llevantisol@gmail.com,LLEVANTINA,,Sí,Comunitàries / Cíviques,Associacions de Veïns,41.1208604,1.2747965,4314820002,AJUNTAMENT DE TARRAGONA
846.0,ASSOCIACIÓ BALLS A LA PLAÇA,MONTSE MAS I PLANA,"Pl. DELS CABRITS, 4, 3R 43003 TARRAGONA",619739062 - 636449412,ballsaplaca@gmail.com,PART ALTA,Centre,Sí,Culturals,Altres entitats culturals,41.118345,1.2579248,4314820002,AJUNTAMENT DE TARRAGONA
857.0,ASSOCIACIÓ PENYA FÒRUM GRANA 1886,ANTONIO GUERRERO CALVO,"CR DE SANT AGUSTÍ, 10 ENTR. 2 43003 TARRAGONA",654156302,info@penyaforumgrana.com,,Centre,Sí,Esportives,Entitats esportives,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
871.0,NAMASTÉ AVENTURA,JOAN CARLES CASTELLVÍ GONZÁLEZ,"CR DE LLORENÇ DE VILALONGA, 28 - ESC. F - 3r - 2a 43007 TARRAGONA",669799369,joanca63@gmail.com,SANT PERE I SANT PAU,Llevant,Sí,"Medi Ambient, Ecologia i Sostenibilitat",Educació Ambiental i defensa del Medi,41.1231262,1.2747855,4314820002,AJUNTAMENT DE TARRAGONA
873.0,ASSOCIACIÓ CAUSA MORADA,Elisabeth Sánchez Legaz,"CR DE LA MARE DE DÉU DE LA MERCÈS, 7 3r - B 43003 TARRAGONA",695154586,causamorada@gmail.com,,Centre,No,Comunitàries / Cíviques,Dones,41.1193064,1.2573878000001,4314820002,AJUNTAMENT DE TARRAGONA
881.0,FUTBOL CLUB TARRACO,ANTON GUERRERO CALVO,"CR DE SANT AGUSTÍ, 10 - ENTRESÒL 2a 43003 TARRAGONA",655825085,info@futbolclubtarraco.com,CENTRE TARRAGONA,Centre,Sí,Esportives,Clubs Esportius,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
882.0,AV. i Amics del C/ Comte i Plaça Pallol de la Part Alta de Tarragona,Enric Prades Sans,"CR Comte, núm. 14, 3er. 2a.  43003 Tarragona",639894582 - 679239115,carrercomte@gmail.com,PART ALTA,Centre,No,Comunitàries / Cíviques,Associacions de Veïns,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
964.0,Fòrum de Tarragona per la Memòria,Francesc-Xavier Tolosana Arriaga,"Pla de la Seu, 5  43003 Tarragona",,forumtarragona@gmail.com,PART ALTA,Centre,No,"Estudis, Formació i Recerca","Grups Recerca, Investigació i Documentació",41.1188327,1.2575948,4314820002,AJUNTAMENT DE TARRAGONA
979.0,ASSOCIACIÓ DE MÚSICS PROFESSIONALS (AMUPRO),RICHARD WHITE,"C/Baixada de la Peixateria,23 43003 TARRAGONA",620880761,amuprotarragona@gmail.com,PART ALTA,Centre,No,Culturals,Altres entitats culturals,41.116477,1.2574754,4314820002,AJUNTAMENT DE TARRAGONA
982.0,ASSOCIACIÓ COR DA CAPO DE TARRAGONA,Lara Garcia Ribera,"C/ Giussepe Verdi 9, 43007 Tarragona",645532025-699233473,cordacapo.tgna@gmail.com,ICOMAR,Llevant,No,Culturals,Corals,41.1192254,1.2667934,4314820002,AJUNTAMENT DE TARRAGONA
986.0,Fundació Obra Pia Montserrat,,"Pla de Palau,2 43003 TARRAGONA",977233412,obrapiamontserrat@arqtgn.cat,,Centre,No,Socials,Pobresa i risc d'exclusió,41.1197908,1.2574967,4314820002,AJUNTAMENT DE TARRAGONA
1001.0,ASSOCIACIÓ PROTECTORA DE LLEBRERS GALGOS 112,Esther Callol Perez,"C/Enric Granados,7 porta 1 43007 TARRAGONA",692461250,galgos112tgna@gmail.com,BONAVISTA,Llevant,No,"Medi Ambient, Ecologia i Sostenibilitat",Protecció Animal / Espècies en perill,41.1196527,1.2639214,4314820002,AJUNTAMENT DE TARRAGONA
1004.0,Associació Lúdica i Cultural Club Diògenes de Tarragona,Eulalia Pell Fonts,"C/ Santes Creus, núm. 7 43003 Tarragona",699110613,clubdiogenestarragona@gmail.com,CENTRE TARRAGONA,Centre,No,Culturals,Altres entitats culturals,41.1185764,1.259743,4314820002,AJUNTAMENT DE TARRAGONA
1015.0,Associació de Veïns Els Pinars,Eloi Ferré Sentís,CR Sant Hermenegild s/n 43007 Tarragona,606356637,aavvelspinars@tinet.cat,PART ALTA,Centre,No,Comunitàries / Cíviques,Associacions de Veïns,41.1166718,1.2580142,4314820002,AJUNTAMENT DE TARRAGONA
1060.0,Fundació Santa Maria de Siurana,Robert Vendrell Aubach,"C/ Sant Pau, num. 4 CT El Seminari 43003 Tarragona",977249724,fundacio@fundaciosiurana.cat,,Centre,No,Comunitàries / Cíviques,Entitats Juvenils,41.1200088,1.2585827,4314820002,AJUNTAMENT DE TARRAGONA
1032.0,Fundació URV,María José Figueras Salvat,"C/ de l'Escorxador, s/n  43003 Tarragona",977558453 - 977558206,tt@fundacio.urv.cat,PART ALTA,Centre,No,"Estudis, Formació i Recerca",Universitats i Dependències Universitàries,41.1197241,1.2601985,4314820002,AJUNTAMENT DE TARRAGONA
1053.0,Fundació Renal Jaume Arnó-Delegació Tarragona,Jose Ignacio Gracia Camacho,"Via de l'Imperi Romà, núm. 11 43003 Tarragona",600419917,frenal@fjarno.org,,,No,Assistencials,Suport a malalties,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
1066.0,"Associació Cultural per a la Promoció de l'Art Contemporani, La Grey",Antonio Luque Avila,"C/ Sant Llorenç, núm. 3, baixos 43003 Tarragona",675963267,lagreytarragona@gmail.com,PART ALTA,Centre,No,Culturals,Altres entitats culturals,41.1187103,1.2591457,4314820002,AJUNTAMENT DE TARRAGONA
784.0,Portants de l'aigua de Sant Magí - Confraria de Sant Magí,Joaquim Galià Romaní,"CR Portal del Carro, núm. 14 43003 Tarragona",669105020 - 647938169,santmagitgn@gmail.com,,,No,Culturals,Altres entitats culturals,41.1197443,1.2597571,4314820002,AJUNTAMENT DE TARRAGONA
1109.0,ASSOCIACIÓ TARRAGONA INTERCULTURAL,Marta Lucía Benjumea Toro,"C/SANT LLORENÇ, 33, BAIXOS",641503517,tgnintercultural@gmail.com,PART ALTA,,No,Cooperació / interacció,D'integració i cohesió,41.1188699,1.2593356,4314820002,AJUNTAMENT DE TARRAGONA
1110.0,TARRACO CREA,ADRIÀ RODRÍGUEZ MIRET,"MERCERIA 16, 3R 2A",677161261,info@tarracocrea.site,PART ALTA,Centre,No,Culturals,Altres entitats culturals,41.1181081,1.2582958,4314820002,AJUNTAMENT DE TARRAGONA
1115.0,DELEGACIÓ DE L'ASSOCIACIÓ ATENEU DE NATURA,JOSEP ALEXANDRE OSSÒ I MORALES,"c/Llorenç de Vilallonga, 17 B 1r 1a",620840298,ateneudenatura@gmail.com,ARRABASSADA I SAVINOSA,Llevant,No,"Medi Ambient, Ecologia i Sostenibilitat",Educació Ambiental i defensa del Medi,41.1222446,1.2728812,4314820002,AJUNTAMENT DE TARRAGONA
